datetime,Unnamed: 0,text,isRetweet,processed_text,topics,top_3_topics,topic_confidences,sentiment,sentiment_score,named_entities,cluster,Climate & Environment,Consumer & Retail,Corporate Sector,Crypto & Digital Assets,Education & Knowledge,Energy & Commodities,Financial Markets,Geopolitics & Policy,Health & Biotech,Legal & Regulation,Macro Finance,Real Estate & Housing,Society & Labor,Tech & Innovation,Transport & Logistics,Uncertain
2025-06-28 07:02:00,124,"Gianni Caldwell, a great guy who very successfully works at FoxNews, wrote a fantastic new book, ??THE DAY MY BROTHER WAS MURDERED, My Journey Through America??s Violent Crime Crisis.?? It is a tragic story, and yet one in which so much can be learned about violent crime in America, and how to stop it. Gianni and his family have been through a lot! GET THIS BOOK NOW!",False,gianni caldwell foxnews the my journey through america america gianni this great guy successfully work wrote fantastic book day brother murdered violent crime tragic story yet one much learned violent crime stop family lot get book,['Education & Knowledge'],"Education & Knowledge, Society & Labor, Geopolitics & Policy","[0.516, 0.001, 0.0]",POSITIVE,0.9981,"['one', 'gianni caldwell', 'america america']",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-06-27 23:22:00,125,"RT @realDonaldTrumpWhy would the so-called ??Supreme Leader,?? Ayatollah Ali Khamenei, of the war torn Country of Iran, say so blatantly and foolishly that he won the War with Israel, when he knows his statement is a lie, it is not so. As a man of great faith, he is not supposed to lie. His Country was decimated, his three evil Nuclear Sites were OBLITERATED, and I knew EXACTLY where he was sheltered, and would not let Israel, or the U.S. Armed Forces, by far the Greatest and Most Powerful in the World, terminate his life. I SAVED HIM FROM A VERY UGLY AND IGNOMINIOUS DEATH, and he does not have to say, ??THANK YOU, PRESIDENT TRUMP!?? In fact, in the final act of the War, I demanded that Israel bring back a very large group of planes, which were heading directly to Tehran, looking for a big day, perhaps the final knockout! Tremendous damage would have ensued, and many Iranians would have been killed. It was going to be the biggest attack of the War, by far. During the last few days, I was working on the possible removal of sanctions, and other things, which would have given a much better chance to Iran at a full, fast, and complete recovery - The sanctions are BITING! But no, instead I get hit with a statement of anger, hatred, and disgust, and immediately dropped all work on sanction relief, and more. Iran has to get back into the World Order flow, or things will only get worse for them. They are always so angry, hostile, and unhappy, and look at what it has gotten them - A burned out, blown up Country, with no future, a decimated Military, a horrible Economy, and DEATH all around them. They have no hope, and it will only get worse! I wish the leadership of Iran would realize that you often get more with HONEY than you do with VINEGAR. PEACE!!!",True,supreme leader ayatollah ali khamenei iran israel country nuclear sites obliterated exactly israel u.s. greatest very trump israel tehran iran iran world country death iran honey vinegar rt realdonaldtrumpwhy would war torn say blatantly foolishly war know statement lie man faith supposed lie decimated three evil knew sheltered would let armed force far powerful terminate life saved ugly ignominious say thank president fact final war demanded bring back large group plane heading directly looking big day perhaps final knockout tremendous damage would ensued many iranian would killed going biggest attack war far last day working possible removal sanction thing would given much better chance full fast complete recovery sanction biting instead get hit statement anger hatred disgust immediately dropped work sanction relief get back order flow thing get worse always angry hostile unhappy look gotten burned blown future decimated military horrible economy around hope get worse wish leadership would realize often get peace,['Geopolitics & Policy'],"Geopolitics & Policy, Financial Markets, Legal & Regulation","[0.999, 0.0, 0.0]",NEGATIVE,0.9973,"['tehran', 'israel', 'last day', 'ayatollah ali khamenei', 'iranian', 'three', 'supreme', 'u.s.', 'iran']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-27 15:17:00,128,This is such a BIG DAY??A very MONUMENTAL decision!,False,monumental big decision,['Financial Markets'],"Financial Markets, Real Estate & Housing, Geopolitics & Policy","[0.841, 0.064, 0.036]",POSITIVE,0.9994,[],2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-06-27 15:12:00,129,"John Yoo: ""This is a REALLY BIG WIN for the presidency??because what the court has also respected here is that the President is elected by the American people to carry out an agenda, and it's important and right for him to be able to pursue that...""",False,john yoo really american big win court also respected president elected people carry agenda important right able pursue,['Geopolitics & Policy'],"Geopolitics & Policy, Legal & Regulation, Society & Labor","[0.84, 0.44, 0.0]",POSITIVE,0.998,['john yoo really american'],2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-27 13:09:00,133,"Why would the so-called ??Supreme Leader,?? Ayatollah Ali Khamenei, of the war torn Country of Iran, say so blatantly and foolishly that he won the War with Israel, when he knows his statement is a lie, it is not so. As a man of great faith, he is not supposed to lie. His Country was decimated, his three evil Nuclear Sites were OBLITERATED, and I knew EXACTLY where he was sheltered, and would not let Israel, or the U.S. Armed Forces, by far the Greatest and Most Powerful in the World, terminate his life. I SAVED HIM FROM A VERY UGLY AND IGNOMINIOUS DEATH, and he does not have to say, ??THANK YOU, PRESIDENT TRUMP!?? In fact, in the final act of the War, I demanded that Israel bring back a very large group of planes, which were heading directly to Tehran, looking for a big day, perhaps the final knockout! Tremendous damage would have ensued, and many Iranians would have been killed. It was going to be the biggest attack of the War, by far. During the last few days, I was working on the possible removal of sanctions, and other things, which would have given a much better chance to Iran at a full, fast, and complete recovery - The sanctions are BITING! But no, instead I get hit with a statement of anger, hatred, and disgust, and immediately dropped all work on sanction relief, and more. Iran has to get back into the World Order flow, or things will only get worse for them. They are always so angry, hostile, and unhappy, and look at what it has gotten them - A burned out, blown up Country, with no future, a decimated Military, a horrible Economy, and DEATH all around them. They have no hope, and it will only get worse! I wish the leadership of Iran would realize that you often get more with HONEY than you do with VINEGAR. PEACE!!!",False,supreme leader ayatollah ali khamenei iran israel country nuclear sites obliterated exactly israel u.s. greatest very trump israel tehran iran iran world country death iran honey vinegar would war torn say blatantly foolishly war know statement lie man faith supposed lie decimated three evil knew sheltered would let armed force far powerful terminate life saved ugly ignominious say thank president fact final war demanded bring back large group plane heading directly looking big day perhaps final knockout tremendous damage would ensued many iranian would killed going biggest attack war far last day working possible removal sanction thing would given much better chance full fast complete recovery sanction biting instead get hit statement anger hatred disgust immediately dropped work sanction relief get back order flow thing get worse always angry hostile unhappy look gotten burned blown future decimated military horrible economy around hope get worse wish leadership would realize often get peace,['Geopolitics & Policy'],"Geopolitics & Policy, Financial Markets, Legal & Regulation","[0.999, 0.0, 0.0]",NEGATIVE,0.9978,"['tehran', 'israel', 'last day', 'ayatollah ali khamenei', 'iranian', 'three', 'supreme', 'u.s.', 'iran']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-27 11:57:00,135,"This morning, the Supreme Court has delivered a monumental victory for the Constitution??",False,supreme court morning delivered monumental victory,['Legal & Regulation'],"Legal & Regulation, Geopolitics & Policy, Macro Finance","[0.987, 0.028, 0.0]",POSITIVE,0.9998,['supreme court morning'],2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-06-26 19:46:00,137,"The One Big Beautiful Bill will Secure our Borders, turbocharge our economy, and bring back the American Dream. This is the ultimate codification of our agenda to very simply Make America Great Again!",False,beautiful bill american dream make america great again one big secure border turbocharge economy bring back ultimate codification agenda simply,"['Geopolitics & Policy', 'Macro Finance']","Geopolitics & Policy, Macro Finance, Legal & Regulation","[0.981, 0.559, 0.015]",POSITIVE,0.9993,"['one', 'american']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2025-06-26 17:50:00,139,The One Big Beautiful Bill is also an incredible victory for America's Great Farmers??,False,beautiful bill america great one big also incredible victory,['Uncertain'],"Geopolitics & Policy, Financial Markets, Macro Finance","[0.016, 0.002, 0.0]",POSITIVE,0.9999,"['one', 'bill america']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-26 17:49:00,140,The One Big Beautiful Bill will be the single most important piece of Border Legislation ever to cross the floor of Congress??,False,beautiful bill border legislation one big single important piece ever cross floor,"['Legal & Regulation', 'Geopolitics & Policy']","Legal & Regulation, Geopolitics & Policy, Society & Labor","[0.999, 0.939, 0.003]",POSITIVE,0.9994,['one'],1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2025-06-26 10:08:00,142,"FAKE NEWS REPORTERS FROM CNN & THE NEW YORK TIMES SHOULD BE FIRED, IMMEDIATELY!!! BAD PEOPLE WITH EVIL INTENTIONS!!!",False,fake news cnn the new immediately people with reporter york time fired bad evil intention,['Uncertain'],"Corporate Sector, Society & Labor, Financial Markets","[0.002, 0.001, 0.0]",NEGATIVE,0.9995,['fake news cnn'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-26 09:21:00,143,"The NATO Summit yesterday was GREAT, the most unified and productive in history. A wonderful day with incredible and caring Leaders. The Agreed to 5% gives NATO real power!",False,nato summit great agreed nato yesterday unified productive history wonderful day incredible caring leader give real power,['Geopolitics & Policy'],"Geopolitics & Policy, Society & Labor, Corporate Sector","[0.638, 0.014, 0.003]",POSITIVE,0.9998,"['yesterday', 'nato']",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-25 22:10:00,148,FAKE NEWS CNN IS SO DISGUSTING AND INCOMPETENT. SOME OF THE DUMBEST ANCHORS IN THE BUSINESS!,False,fake news the dumbest business cnn disgusting incompetent anchor,['Corporate Sector'],"Corporate Sector, Financial Markets, Macro Finance","[0.655, 0.023, 0.007]",NEGATIVE,0.9997,['cnn'],2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-25 14:40:00,153,"Why would a Republican want Democrat ??mouthpiece,?? Voice of America (VOA), to continue? It??s a TOTAL, LEFTWING DISASTER ?? No Republican should vote for its survival. KILL IT!",False,republican america voa total leftwing would want democrat mouthpiece voice continue disaster vote survival kill,['Uncertain'],"Geopolitics & Policy, Society & Labor, Financial Markets","[0.315, 0.001, 0.0]",NEGATIVE,0.9987,"['republican', 'democrat']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-25 14:25:00,154,"Natasha Bertrand should be FIRED from CNN! I watched her for three days doing Fake News. She should be IMMEDIATELY reprimanded, and then thrown out ??like a dog.?? She lied on the Laptop from Hell Story, and now she lied on the Nuclear Sites Story, attempting to destroy our Patriot Pilots by making them look bad when, in fact, they did a GREAT job and hit ??pay dirt?? ?? TOTAL OBLITERATION! She should not be allowed to work at Fake News CNN. It??s people like her who destroyed the reputation of a once great Network. Her slant was so obviously negative, besides, she doesn??t have what it takes to be an on camera correspondent, not even close. FIRE NATASHA!",False,natasha bertrand cnn fake news immediately hell story nuclear sites story patriot pilots great total fake news network fire fired watched three day reprimanded thrown like lied laptop lied attempting destroy making look bad fact job hit pay dirt obliteration allowed people like destroyed reputation slant obviously negative besides take camera correspondent even close,['Uncertain'],"Corporate Sector, Geopolitics & Policy, Legal & Regulation","[0.01, 0.0, 0.0]",NEGATIVE,0.9992,"['cnn', 'natasha', 'three day']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-25 12:29:00,157,"We just caught the Failing New York Times, working with Fake News CNN, cheating again! They tried to demean the great work our B-2 pilots did, and they were wrong in doing so. These reporters are just BAD AND SICK PEOPLE. You would think they would be proud of the great success we had, instead of trying to always make our Country look bad. TOTAL OBLITERATION!",False,failing new york times fake news cnn bad total obliteration caught working cheating tried demean great work pilot wrong reporter sick people would think would proud great success instead trying always make country look,['Uncertain'],"Corporate Sector, Geopolitics & Policy, Society & Labor","[0.01, 0.003, 0.001]",NEGATIVE,0.9995,"['failing new york times fake news', 'cnn']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
